"","x","y","ID","SA"
"33313307041914959909207315186536984299",660.156498618424,3421.94548827037,"",""
"41666586218005464735771338174175598271",576.510496448725,3313.62148546055,"",""
"48119366708450997764579862662509841015",621.492497615516,3345.53548628837,"",""
"4935035387605336223070514202138434499",556.044495917857,3459.74548925087,"",""
"59823293086340287098123507437335894732",532.608495309949,3314.53948548436,"",""
"84438852702704871654752597138437436099",590.496496811509,3282.03148464113,"",""
"84707614329987013384719926742329109257",491.298494238406,3404.23348781094,"",""
"86127932311947324197908747208897918585",662.370498675853,3408.01348790899,"",""
"101465825583877278055791476373828758645",636.297122161835,3110.56957525387,"",""
"113921849668423237309454148740364826022",665.56512292102,3264.14557923749,"",""
"139625742346553426385505888056295997981",642.885122332722,3155.28157641366,"",""
"156343039141523356332117732067630472082",575.871120594442,3090.42757473141,"",""
"167781496381264909617658935489238205822",615.021121609956,3147.18157620355,"",""
"182795205060370170241662957539084851807",616.695121653378,3271.21957942098,"",""
"191841439008508376747376402563285358086",595.581121105701,3247.99957881868,"",""
"214797786910063764814810678616203141578",546.117119822651,3135.89557591081,"",""
"241800677260009131228267124787865431919",542.067119717598,3177.25957698375,"",""
"245308548276155505345461765393097208511",582.999120779335,3130.00957575813,"",""
"24733229163698165645130538007183812048",637.161122184247,3169.59157678485,"",""
"266273725787674245043155329756989730183",529.971119403839,3211.1715778634,"",""
"272857018926624458479909560724613834282",635.811122149229,3234.2835784629,"",""
"2770561532333272545605493623520595042",627.279121927917,3167.70157673582,"",""
"28075564048149730195775563111858390415",546.06311982125,3233.63557844609,"",""
"289630610290324983309685791290705865017",569.823120437562,3218.40757805109,"",""
"32865518146740315924212382698467184566",532.239119462669,3190.86757733673,"",""
"51592383250822966477890732643305788741",645.477122399956,3140.70157603547,"",""
"54164138773693827882801416840632287321",552.651119992137,3234.5535784699,"",""
"6362037522246571540627618421593151246",539.475119650364,3166.72957671061,"",""
"64898590810850073388302018527410279563",633.165122080594,3186.38557722047,"",""
"101957883499384723213394392577230264798",570.75407641381,2902.60271963105,"",""
"147442890404764840017979678657173295894",649.054078444839,2909.35271980613,"",""
"171993738197430061963150848749405323858",613.144077513367,2968.32072133571,"",""
"20341501403409201384614128906891785270",587.440076846629,3035.76672308519,"",""
"22276167980791564606131131196708559418",585.1720767878,3027.01872285828,"",""
"248688711088774306654586474379022517777",660.55607874319,3014.05872252211,"",""
"266990426587283440994924089615667291229",612.064077485353,3027.77472287789,"",""
"274586496898358544121602536546563134443",625.186077825725,3054.88272358105,"",""
"301645629947871499020365719848545033090",565.192076269537,2986.08672179654,"",""
"322743731901727750466336193491879726970",606.016077328473,3071.94672402367,"",""
"325273440364794285554824503038406916166",589.546076901257,3057.20472364128,"",""
"328434997594624013553558981933377460476",646.354078374803,3004.12272226438,"",""
"338967231868562020496829566894385098308",624.484077807516,2901.90071961284,"",""
"53979028073568256623641245856848310920",596.350077077746,2984.89872176573,"",""
"58063144799620582331202946867178093340",578.584076616913,2930.08872034401,"",""
"125903718536603011423280812868802791753",624.663366504014,2831.10980113596,"",""
"215263533866383180424946371880402872239",670.83336770162,2739.03979874775,"",""
"296201513447925979727050086203511279305",615.321366261691,2857.0838018097,"",""
"324622696041273898891330114875332440342",620.55936639756,2877.81980234757,"",""
"8418606986752662740541541745043374185",656.847367338836,2773.8157996498,"",""
"245363942042597353996541096497026862283",856.280163306743,2250.51256924495,"",""
"284858860806229190109501669264452535425",847.856163088232,2259.20656947047,"",""
"100367659699497630867189303007837265501",850.843438189477,2431.80030114576,"",""
"226300084588231450901856033626233590444",797.221436798573,2401.56030036137,"",""
"22835725886565496164864872761890260561",826.543437559158,2321.10029827431,"",""
"26422176666062939196556231404466026463",889.070039181039,2339.94629876316,"",""
